No.,POLE_NAME,Link Providor,POLE_DESCRIPTION,LAT,LON,CAMERA_NAME,CAMERA_DESCRIPTION,DISTRICT,NVR_IP,nvr_type,NVR_PORT,RTC_ZONE,RTC_PORT,RTC_IP,NVR_CHANNEL_ID,NVR,API,MONITORING_TYPE,NVR_USERNAME,NVR_PASSWORD,NVR RTSP MAIN,NVR RTSP MAIN SUB,LOCATION_ID,THING_ID,FEATUREOFINTEREST_ID,SENSOR_ID,DATASTREAM_ID (Live),,,,check_lat,ckeck_long,check_errornew
1234,CM3-SS-032,NT,ปากซอยรามคำแหง 159/1,13.791277,100.69923,CM3-SS-032-C03,ปากซอยรามคำแหง 159/1-CAM3,สะพานสูง,10.85.54.254,554,NVR,CCTV-SYMC-RTC-07,1903,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.54.254:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.54.254:554/cam/realmonitor?channel=3&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
1243,CM3-SS-033,NT,ปากซอยรามคำแหง 165,13.7924,100.70126,CM3-SS-033-C01,ปากซอยรามคำแหง 165-CAM1,สะพานสูง,10.85.55.30,554,NVR,CCTV-SYMC-RTC-07,1912,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.30:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.55.30:554/cam/realmonitor?channel=1&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
1252,CM3-SS-033,NT,ปากซอยรามคำแหง 165,13.7924,100.70126,CM3-SS-033-C02,ปากซอยรามคำแหง 165-CAM2,สะพานสูง,10.85.55.30,554,NVR,CCTV-SYMC-RTC-07,1921,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.30:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.55.30:554/cam/realmonitor?channel=2&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
1261,CM3-SS-033,NT,ปากซอยรามคำแหง 165,13.7924,100.70126,CM3-SS-033-C03,ปากซอยรามคำแหง 165-CAM3,สะพานสูง,10.85.55.30,554,NVR,CCTV-SYMC-RTC-07,1930,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.30:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.55.30:554/cam/realmonitor?channel=3&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
1270,CM3-SS-034,NT,ซอยราษฎร์พัฒนา 4,13.784533,100.70488,CM3-SS-034-C01,ซอยราษฎร์พัฒนา 4-CAM1,สะพานสูง,10.85.55.62,554,NVR,CCTV-SYMC-RTC-07,1939,10.94.12.178,1,Dahua,Dahua-API,api,admin,cmmie,rtsp://admin:cmmie@10.85.55.62:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:cmmie@10.85.55.62:554/cam/realmonitor?channel=1&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
1279,CM3-SS-034,NT,ซอยราษฎร์พัฒนา 4,13.784533,100.70488,CM3-SS-034-C02,ซอยราษฎร์พัฒนา 4-CAM2,สะพานสูง,10.85.55.62,554,NVR,CCTV-SYMC-RTC-07,1908,10.94.12.178,2,Dahua,Dahua-API,api,admin,cmmie,rtsp://admin:cmmie@10.85.55.62:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:cmmie@10.85.55.62:554/cam/realmonitor?channel=2&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
1288,CM3-SS-034,NT,ซอยราษฎร์พัฒนา 4,13.784533,100.70488,CM3-SS-034-C03,ซอยราษฎร์พัฒนา 4-CAM3,สะพานสูง,10.85.55.62,554,NVR,CCTV-SYMC-RTC-07,1917,10.94.12.178,3,Dahua,Dahua-API,api,admin,cmmie,rtsp://admin:cmmie@10.85.55.62:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:cmmie@10.85.55.62:554/cam/realmonitor?channel=3&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
1297,CM3-SS-035,NT,ปั้มน้ำมันบางจาก ซ.ราษฎร์พัฒนา 6,13.780594,100.70575,CM3-SS-035-C01,ปั้มน้ำมันบางจาก ซ.ราษฎร์พัฒนา 6-CAM1,สะพานสูง,10.85.55.94,554,NVR,CCTV-SYMC-RTC-07,1926,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.94:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.55.94:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1306,CM3-SS-035,NT,ปั้มน้ำมันบางจาก ซ.ราษฎร์พัฒนา 6,13.780594,100.70575,CM3-SS-035-C02,ปั้มน้ำมันบางจาก ซ.ราษฎร์พัฒนา 6-CAM2,สะพานสูง,10.85.55.94,554,NVR,CCTV-SYMC-RTC-07,1935,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.94:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.55.94:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1235,CM3-SS-035,NT,ปั้มน้ำมันบางจาก ซ.ราษฎร์พัฒนา 6,13.780594,100.70575,CM3-SS-035-C03,ปั้มน้ำมันบางจาก ซ.ราษฎร์พัฒนา 6-CAM3,สะพานสูง,10.85.55.94,554,NVR,CCTV-SYMC-RTC-07,1904,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.94:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.55.94:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1244,CM3-SS-036,NT,ตรงข้ามซอยราษฎร์พัฒนา 14,13.772089,100.70576,CM3-SS-036-C01,ตรงข้ามซอยราษฎร์พัฒนา 14-CAM1,สะพานสูง,10.85.55.126,554,NVR,CCTV-SYMC-RTC-07,1913,10.94.12.178,1,Dahua,Dahua-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.85.55.126:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:Bma@1234@10.85.55.126:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1253,CM3-SS-036,NT,ตรงข้ามซอยราษฎร์พัฒนา 14,13.772089,100.70576,CM3-SS-036-C02,ตรงข้ามซอยราษฎร์พัฒนา 14-CAM2,สะพานสูง,10.85.55.126,554,NVR,CCTV-SYMC-RTC-07,1922,10.94.12.178,2,Dahua,Dahua-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.85.55.126:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:Bma@1234@10.85.55.126:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1262,CM3-SS-036,NT,ตรงข้ามซอยราษฎร์พัฒนา 14,13.772089,100.70576,CM3-SS-036-C03,ตรงข้ามซอยราษฎร์พัฒนา 14-CAM3,สะพานสูง,10.85.55.126,554,NVR,CCTV-SYMC-RTC-07,1931,10.94.12.178,3,Dahua,Dahua-API,api,admin,Bma@1234,rtsp://admin:Bma@1234@10.85.55.126:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:Bma@1234@10.85.55.126:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1271,CM3-SS-037,NT,ปากซอยราษฎร์พัฒนา 21,13.768208,100.70353,CM3-SS-037-C01,ปากซอยราษฎร์พัฒนา 21-CAM1,สะพานสูง,10.85.55.158,554,NVR,CCTV-SYMC-RTC-07,1940,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.158:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.55.158:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1280,CM3-SS-037,NT,ปากซอยราษฎร์พัฒนา 21,13.768208,100.70353,CM3-SS-037-C02,ปากซอยราษฎร์พัฒนา 21-CAM2,สะพานสูง,10.85.55.158,554,NVR,CCTV-SYMC-RTC-07,1909,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.158:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.55.158:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1289,CM3-SS-037,NT,ปากซอยราษฎร์พัฒนา 21,13.768208,100.70353,CM3-SS-037-C03,ปากซอยราษฎร์พัฒนา 21-CAM3,สะพานสูง,10.85.55.158,554,NVR,CCTV-SYMC-RTC-07,1918,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.158:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.55.158:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1298,CM3-SS-038,NT,ตรงข้ามซอยราษฎร์พัฒนา 28,13.768225,100.69491,CM3-SS-038-C01,ตรงข้ามซอยราษฎร์พัฒนา 28-CAM1,สะพานสูง,10.85.55.190,554,NVR,CCTV-SYMC-RTC-07,1927,10.94.12.178,1,Dahua,Dahua-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.85.55.190:554/cam/realmonitor?channel=1&subtype=0,rtsp://BMA:Bma@1234@10.85.55.190:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1307,CM3-SS-038,NT,ตรงข้ามซอยราษฎร์พัฒนา 28,13.768225,100.69491,CM3-SS-038-C02,ตรงข้ามซอยราษฎร์พัฒนา 28-CAM2,สะพานสูง,10.85.55.190,554,NVR,CCTV-SYMC-RTC-07,1936,10.94.12.178,2,Dahua,Dahua-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.85.55.190:554/cam/realmonitor?channel=2&subtype=0,rtsp://BMA:Bma@1234@10.85.55.190:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1316,CM3-SS-038,NT,ตรงข้ามซอยราษฎร์พัฒนา 28,13.768225,100.69491,CM3-SS-038-C03,ตรงข้ามซอยราษฎร์พัฒนา 28-CAM3,สะพานสูง,10.85.55.190,554,NVR,CCTV-SYMC-RTC-07,1905,10.94.12.178,3,Dahua,Dahua-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.85.55.190:554/cam/realmonitor?channel=3&subtype=0,rtsp://BMA:Bma@1234@10.85.55.190:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1245,CM3-SS-039,NT,บริเวณซอยรามคำแหง 118 แยก 42-4,13.765173,100.68567,CM3-SS-039-C01,บริเวณซอยรามคำแหง 118 แยก 42-4-CAM1,สะพานสูง,10.85.55.222,554,NVR,CCTV-SYMC-RTC-07,1914,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.222:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.55.222:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1254,CM3-SS-039,NT,บริเวณซอยรามคำแหง 118 แยก 42-4,13.765173,100.68567,CM3-SS-039-C02,บริเวณซอยรามคำแหง 118 แยก 42-4-CAM2,สะพานสูง,10.85.55.222,554,NVR,CCTV-SYMC-RTC-07,1923,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.222:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.55.222:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1263,CM3-SS-039,NT,บริเวณซอยรามคำแหง 118 แยก 42-4,13.765173,100.68567,CM3-SS-039-C03,บริเวณซอยรามคำแหง 118 แยก 42-4-CAM3,สะพานสูง,10.85.55.222,554,NVR,CCTV-SYMC-RTC-07,1932,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.222:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.55.222:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1272,CM3-SS-040,NT,ปากซอยรามคำแหง 118 แยก 43,13.764261,100.68711,CM3-SS-040-C01,ปากซอยรามคำแหง 118 แยก 43-CAM1,สะพานสูง,10.85.55.254,554,NVR,CCTV-SYMC-RTC-07,1901,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.254:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.55.254:554/cam/realmonitor?channel=1&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
1281,CM3-SS-040,NT,ปากซอยรามคำแหง 118 แยก 43,13.764261,100.68711,CM3-SS-040-C02,ปากซอยรามคำแหง 118 แยก 43-CAM2,สะพานสูง,10.85.55.254,554,NVR,CCTV-SYMC-RTC-07,1910,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.254:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.55.254:554/cam/realmonitor?channel=2&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
1290,CM3-SS-040,NT,ปากซอยรามคำแหง 118 แยก 43,13.764261,100.68711,CM3-SS-040-C03,ปากซอยรามคำแหง 118 แยก 43-CAM3,สะพานสูง,10.85.55.254,554,NVR,CCTV-SYMC-RTC-07,1919,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.55.254:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.55.254:554/cam/realmonitor?channel=3&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
1299,CM3-SS-041,NT,ซอยรามคำแหง 118 แยก 43 (1),13.764754,100.68852,CM3-SS-041-C01,ซอยรามคำแหง 118 แยก 43 (1)-CAM1,สะพานสูง,10.85.56.30,554,NVR,CCTV-SYMC-RTC-07,1928,10.94.12.178,1,Hikvision,Hikvision-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.85.56.30:554/Streaming/channels/101,rtsp://BMA:Bma@1234@10.85.56.30:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
1308,CM3-SS-041,NT,ซอยรามคำแหง 118 แยก 43 (1),13.764754,100.68852,CM3-SS-041-C02,ซอยรามคำแหง 118 แยก 43 (1)-CAM2,สะพานสูง,10.85.56.30,554,NVR,CCTV-SYMC-RTC-07,1937,10.94.12.178,2,Hikvision,Hikvision-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.85.56.30:554/Streaming/channels/201,rtsp://BMA:Bma@1234@10.85.56.30:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,Error อื่นๆ
1317,CM3-SS-041,NT,ซอยรามคำแหง 118 แยก 43 (1),13.764754,100.68852,CM3-SS-041-C03,ซอยรามคำแหง 118 แยก 43 (1)-CAM3,สะพานสูง,10.85.56.30,554,NVR,CCTV-SYMC-RTC-07,1906,10.94.12.178,3,Hikvision,Hikvision-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.85.56.30:554/Streaming/channels/301,rtsp://BMA:Bma@1234@10.85.56.30:554/Streaming/channels/302,,,,,,Error อื่นๆ,#N/A,,FALSE,FALSE,Error อื่นๆ
1326,CM3-SS-042,NT,ซอยรามคำแหง 118 แยก 43 (2),13.765179,100.68996,CM3-SS-042-C01,ซอยรามคำแหง 118 แยก 43 (2)-CAM1,สะพานสูง,10.85.56.62,554,NVR,CCTV-SYMC-RTC-07,1915,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.62:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.56.62:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1255,CM3-SS-042,NT,ซอยรามคำแหง 118 แยก 43 (2),13.765179,100.68996,CM3-SS-042-C02,ซอยรามคำแหง 118 แยก 43 (2)-CAM2,สะพานสูง,10.85.56.62,554,NVR,CCTV-SYMC-RTC-07,1924,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.62:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.56.62:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1264,CM3-SS-042,NT,ซอยรามคำแหง 118 แยก 43 (2),13.765179,100.68996,CM3-SS-042-C03,ซอยรามคำแหง 118 แยก 43 (2)-CAM3,สะพานสูง,10.85.56.62,554,NVR,CCTV-SYMC-RTC-07,1933,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.62:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.56.62:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1273,CM3-SS-043,NT,ปากซอยรามคำแหง 118 แยก 53,13.762014,100.68816,CM3-SS-043-C01,ปากซอยรามคำแหง 118 แยก 53-CAM1,สะพานสูง,10.85.56.94,554,NVR,CCTV-SYMC-RTC-07,1902,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.94:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.56.94:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1282,CM3-SS-043,NT,ปากซอยรามคำแหง 118 แยก 53,13.762014,100.68816,CM3-SS-043-C02,ปากซอยรามคำแหง 118 แยก 53-CAM2,สะพานสูง,10.85.56.94,554,NVR,CCTV-SYMC-RTC-07,1911,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.94:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.56.94:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1291,CM3-SS-043,NT,ปากซอยรามคำแหง 118 แยก 53,13.762014,100.68816,CM3-SS-043-C03,ปากซอยรามคำแหง 118 แยก 53-CAM3,สะพานสูง,10.85.56.94,554,NVR,CCTV-SYMC-RTC-07,1920,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.94:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.56.94:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1300,CM3-SS-044,NT,ซอยรามคำแหง 118 แยก 53 (ชัยพฤกษ์ ซ.24),13.762571,100.68946,CM3-SS-044-C01,ซอยรามคำแหง 118 แยก 53 (ชัยพฤกษ์ ซ.24)-CAM1,สะพานสูง,10.85.56.126,554,NVR,CCTV-SYMC-RTC-07,1929,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin1234,rtsp://admin:admin1234@10.85.56.126:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin1234@10.85.56.126:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1309,CM3-SS-044,NT,ซอยรามคำแหง 118 แยก 53 (ชัยพฤกษ์ ซ.24),13.762571,100.68946,CM3-SS-044-C02,ซอยรามคำแหง 118 แยก 53 (ชัยพฤกษ์ ซ.24)-CAM2,สะพานสูง,10.85.56.126,554,NVR,CCTV-SYMC-RTC-07,1938,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin1234,rtsp://admin:admin1234@10.85.56.126:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin1234@10.85.56.126:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1318,CM3-SS-044,NT,ซอยรามคำแหง 118 แยก 53 (ชัยพฤกษ์ ซ.24),13.762571,100.68946,CM3-SS-044-C03,ซอยรามคำแหง 118 แยก 53 (ชัยพฤกษ์ ซ.24)-CAM3,สะพานสูง,10.85.56.126,554,NVR,CCTV-SYMC-RTC-07,1907,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin1234,rtsp://admin:admin1234@10.85.56.126:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin1234@10.85.56.126:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1327,CM3-SS-045,NT,ซอยรามคำแหง 118 แยก 55-4,13.762543,100.69111,CM3-SS-045-C01,ซอยรามคำแหง 118 แยก 55-4-CAM1,สะพานสูง,10.85.56.158,554,NVR,CCTV-SYMC-RTC-07,1916,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin@123,rtsp://admin:admin@123@10.85.56.158:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@123@10.85.56.158:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1336,CM3-SS-045,NT,ซอยรามคำแหง 118 แยก 55-4,13.762543,100.69111,CM3-SS-045-C02,ซอยรามคำแหง 118 แยก 55-4-CAM2,สะพานสูง,10.85.56.158,554,NVR,CCTV-SYMC-RTC-07,1925,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin@123,rtsp://admin:admin@123@10.85.56.158:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@123@10.85.56.158:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1265,CM3-SS-045,NT,ซอยรามคำแหง 118 แยก 55-4,13.762543,100.69111,CM3-SS-045-C03,ซอยรามคำแหง 118 แยก 55-4-CAM3,สะพานสูง,10.85.56.158,554,NVR,CCTV-SYMC-RTC-07,1934,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin@123,rtsp://admin:admin@123@10.85.56.158:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@123@10.85.56.158:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
1274,CM3-SS-046,NT,ซอยรามคำแหง 118 แยก 61,13.760738,100.68571,CM3-SS-046-C01,ซอยรามคำแหง 118 แยก 61-CAM1,สะพานสูง,10.85.56.190,554,NVR,CCTV-SYMC-RTC-07,1903,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.190:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.56.190:554/cam/realmonitor?channel=1&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1283,CM3-SS-046,NT,ซอยรามคำแหง 118 แยก 61,13.760738,100.68571,CM3-SS-046-C02,ซอยรามคำแหง 118 แยก 61-CAM2,สะพานสูง,10.85.56.190,554,NVR,CCTV-SYMC-RTC-07,1912,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.190:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.56.190:554/cam/realmonitor?channel=2&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1292,CM3-SS-046,NT,ซอยรามคำแหง 118 แยก 61,13.760738,100.68571,CM3-SS-046-C03,ซอยรามคำแหง 118 แยก 61-CAM3,สะพานสูง,10.85.56.190,554,NVR,CCTV-SYMC-RTC-07,1921,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.190:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.56.190:554/cam/realmonitor?channel=3&subtype=1,,,,,,ข้อมูลใน rtc ผิด,#N/A,,FALSE,FALSE,ข้อมูลใน rtc ผิด
1301,CM3-SS-047,NT,ซอย รามคำแหง 118 แยก 48,13.759887,100.68403,CM3-SS-047-C01,ซอย รามคำแหง 118 แยก 48-CAM1,สะพานสูง,10.85.56.222,554,NVR,CCTV-SYMC-RTC-07,1930,10.94.12.178,1,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.222:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@10.85.56.222:554/cam/realmonitor?channel=1&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
1310,CM3-SS-047,NT,ซอย รามคำแหง 118 แยก 48,13.759887,100.68403,CM3-SS-047-C02,ซอย รามคำแหง 118 แยก 48-CAM2,สะพานสูง,10.85.56.222,554,NVR,CCTV-SYMC-RTC-07,1939,10.94.12.178,2,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.222:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@10.85.56.222:554/cam/realmonitor?channel=2&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
1319,CM3-SS-047,NT,ซอย รามคำแหง 118 แยก 48,13.759887,100.68403,CM3-SS-047-C03,ซอย รามคำแหง 118 แยก 48-CAM3,สะพานสูง,10.85.56.222,554,NVR,CCTV-SYMC-RTC-07,1908,10.94.12.178,3,Dahua,Dahua-API,api,admin,admin,rtsp://admin:admin@10.85.56.222:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@10.85.56.222:554/cam/realmonitor?channel=3&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
